Match Name,teamA_name,teamB_name,year,teamA_won,predicted,probability_teamA,correct,teamA_kills,teamB_kills,teamA_acs,teamB_acs,teamA_rating,teamB_rating,teamA_kd,teamB_kd,diff_kills,diff_acs,diff_kd,resultado_real,resultado_predicho,prediccion_correcta,confianza
Lecassit E-Sports vs ALCATRAZ,ALCATRAZ,Lecassit E-Sports,2021,1,1,0.9154214610873879,1,174.0,155.0,236.2,202.0,1.126,0.8140000000000001,1.1153846153846154,0.8908045977011494,19.0,34.19999999999999,0.22458001768346603,Team A ganó,Team A ganó,Correcta,0.8308429221747757
Team Vitality vs chess on crack,Team Vitality,chess on crack,2021,1,1,0.9978259770817309,1,164.0,118.0,223.0,168.6,,,1.3898305084745763,0.7195121951219512,46.0,54.400000000000006,0.6703183133526252,Team A ganó,Team A ganó,Correcta,0.9956519541634619
Skull Cracker vs INFINITY,INFINITY,Skull Cracker,2021,1,1,0.9950012410808788,1,147.0,112.0,218.2,177.6,,,1.3125,0.7619047619047619,35.0,40.599999999999994,0.5505952380952381,Team A ganó,Team A ganó,Correcta,0.9900024821617577
Beşiktaş Esports vs Digital Athletics,Beşiktaş Esports,Digital Athletics,2021,0,0,0.08738403128099351,1,219.0,246.0,193.4,212.8,0.868,1.1019999999999999,0.8902439024390244,1.1181818181818182,-27.0,-19.400000000000006,-0.22793791574279376,Team B ganó,Team B ganó,Correcta,0.825231937438013
STAGA vs iPon Esport,STAGA,iPon Esport,2021,0,0,0.05292998987894016,1,146.0,172.0,199.6,227.8,,,0.8488372093023255,1.178082191780822,-26.0,-28.200000000000017,-0.32924498247849643,Team B ganó,Team B ganó,Correcta,0.8941400202421197
Bencheados Academy vs Typhoon,Bencheados Academy,Typhoon,2021,0,0,0.07352379289003763,1,178.0,204.0,179.8,209.4,,,0.8725490196078431,1.146067415730337,-26.0,-29.599999999999994,-0.27351839612249385,Team B ganó,Team B ganó,Correcta,0.8529524142199247
Looking For Org vs Walküre,Looking For Org,Walküre,2021,0,0,0.0739923478049779,1,161.0,182.0,202.6,221.6,0.914,1.04,0.8846153846153846,1.1304347826086956,-21.0,-19.0,-0.24581939799331098,Team B ganó,Team B ganó,Correcta,0.8520153043900442
Alpha Esports Pro vs ZOL Esports,Alpha Esports Pro,ZOL Esports,2022,1,1,0.9981762013288576,1,80.0,61.0,230.8,189.8,1.218,0.79,1.3114754098360655,0.7625,19.0,41.0,0.5489754098360655,Team A ganó,Team A ganó,Correcta,0.9963524026577153
Vendetta vs Nongkrong Kilat,Nongkrong Kilat,Vendetta,2021,1,1,0.9944274848356677,1,87.0,69.0,217.8,185.6,1.1560000000000001,0.812,1.2428571428571429,0.7931034482758621,18.0,32.20000000000002,0.4497536945812808,Team A ganó,Team A ganó,Correcta,0.9888549696713353
CoT vs Radiants With Attitude,CoT,Radiants With Attitude,2021,1,1,0.9454062620068947,1,178.0,164.0,207.6,198.2,1.098,0.8800000000000001,1.0853658536585367,0.9162011173184358,14.0,9.400000000000006,0.16916473634010087,Team A ganó,Team A ganó,Correcta,0.8908125240137894
Team UNN vs Kathix Dash Esports,Kathix Dash Esports,Team UNN,2022,0,0,0.00013504275768862456,1,111.0,155.0,187.6,238.0,0.702,1.284,0.7161290322580646,1.3963963963963963,-44.0,-50.400000000000006,-0.6802673641383318,Team B ganó,Team B ganó,Correcta,0.9997299144846228
Fenerbahçe Esports vs We Need Org,Fenerbahçe Esports,We Need Org,2021,0,0,0.11305681308707449,1,216.0,244.0,197.0,217.6,,,0.8852459016393442,1.1296296296296295,-28.0,-20.599999999999994,-0.2443837279902853,Team B ganó,Team B ganó,Correcta,0.773886373825851
Paper Rex vs Bren Esports,Bren Esports,Paper Rex,2021,1,1,0.6139070813670419,1,270.0,266.0,212.2,206.6,1.044,0.95,1.0150375939849625,0.9851851851851852,4.0,5.599999999999994,0.029852408799777352,Team A ganó,Team A ganó,Correcta,0.22781416273408372
bref vs Valar Morghulis,Valar Morghulis,bref,2022,0,0,0.0002657047806318688,1,107.0,147.0,174.4,222.4,0.752,1.242,0.7278911564625851,1.3738317757009346,-40.0,-48.0,-0.6459406192383496,Team B ganó,Team B ganó,Correcta,0.9994685904387363
Insurgent Esports vs SE Necrosis,Insurgent Esports,SE Necrosis,2021,1,1,0.9965294153104389,1,157.0,121.0,226.66666666666666,190.8,1.1316666666666666,0.8119999999999999,1.2975206611570247,0.7707006369426752,36.0,35.866666666666646,0.5268200242143495,Team A ganó,Team A ganó,Correcta,0.9930588306208779
Todak vs UwU,Todak,UwU,2021,0,0,0.00036255395600468746,1,106.0,145.0,172.6,215.8,0.8039999999999999,1.162,0.7310344827586207,1.3679245283018868,-39.0,-43.20000000000002,-0.6368900455432661,Team B ganó,Team B ganó,Correcta,0.9992748920879906
Fire Flux Esports vs Team Aurora,Fire Flux Esports,Team Aurora,2022,1,1,0.9998552681634986,1,149.0,98.0,229.0,164.6,1.272,0.6839999999999999,1.5204081632653061,0.6577181208053692,51.0,64.4,0.862690042459937,Team A ganó,Team A ganó,Correcta,0.9997105363269971
LDM Esports vs Buscando Org,Buscando Org,LDM Esports,2021,1,0,0.15190924633142242,0,310.0,357.0,192.5,225.6,,,0.8683473389355743,1.1516129032258065,-47.0,-33.099999999999994,-0.2832655642902322,Team A ganó,Team B ganó,Incorrecta,0.6961815073371551
SG e-Sports vs LilBabies,LilBabies,SG e-Sports,2022,1,1,0.9734915702440219,1,183.0,155.0,206.4,181.4,1.124,0.8640000000000001,1.1806451612903226,0.8469945355191257,28.0,25.0,0.33365062577119686,Team A ganó,Team A ganó,Correcta,0.9469831404880438
eXiLe eSports vs Event Horizon,Event Horizon,eXiLe eSports,2021,0,0,2.001799567128525e-12,1,59.0,145.0,130.2,261.4,0.41600000000000004,1.528,0.4068965517241379,2.457627118644068,-86.0,-131.2,-2.05073056691993,Team B ganó,Team B ganó,Correcta,0.9999999999959964
Villains Esports vs Orgless,Orgless,Villains Esports,2021,0,0,0.0016403804358139716,1,124.0,164.0,179.6,225.4,0.82,1.1480000000000001,0.7560975609756098,1.3225806451612903,-40.0,-45.80000000000001,-0.5664830841856805,Team B ganó,Team B ganó,Correcta,0.996719239128372
Godset vs Berzerkers,Berzerkers,Godset,2022,1,1,0.620304659457542,1,241.0,232.0,208.2,203.6,0.974,0.982,1.0299145299145298,0.9626556016597511,9.0,4.599999999999994,0.06725892825477875,Team A ganó,Team A ganó,Correcta,0.24060931891508397
OhMyGirl vs X10 Esports,OhMyGirl,X10 Esports,2021,0,0,0.001510596933953555,1,112.0,157.0,175.8,235.2,,,0.7133757961783439,1.3893805309734513,-45.0,-59.39999999999998,-0.6760047347951074,Team B ganó,Team B ganó,Correcta,0.9969788061320929
Wave Esports vs NoNamers,NoNamers,Wave Esports,2021,0,0,7.825916775874416e-05,1,93.0,147.0,170.8,245.2,,,0.6326530612244898,1.5806451612903225,-54.0,-74.39999999999998,-0.9479921000658327,Team B ganó,Team B ganó,Correcta,0.9998434816644826
EXCEL vs volvo peek,EXCEL,volvo peek,2021,0,0,0.1005909739434264,1,155.0,171.0,199.8,221.0,0.8859999999999999,1.104,0.9064327485380117,1.103225806451613,-16.0,-21.19999999999999,-0.19679305791360124,Team B ganó,Team B ganó,Correcta,0.7988180521131472
Team Singularity vs CrowСrowd,CrowСrowd,Team Singularity,2021,0,0,0.42108025929378207,1,375.0,407.0,193.6,220.1,,,0.9213759213759214,1.0824468085106382,-32.0,-26.5,-0.16107088713471684,Team B ganó,Team B ganó,Correcta,0.15783948141243587
Ksenox vs Aim.Attack,Aim.Attack,Ksenox,2021,0,0,0.19542752050909998,1,253.0,285.0,194.8,222.8,,,0.887719298245614,1.1264822134387351,-32.0,-28.0,-0.2387629151931211,Team B ganó,Team B ganó,Correcta,0.6091449589818001
Shield Esport vs FARMERS,FARMERS,Shield Esport,2021,1,1,0.9990750650398144,1,167.0,122.0,229.0,179.4,1.2440000000000002,0.708,1.3688524590163935,0.7305389221556886,45.0,49.599999999999994,0.6383135368607049,Team A ganó,Team A ganó,Correcta,0.9981501300796287
shiba n the homies vs JordySG,JordySG,shiba n the homies,2022,0,0,6.462945839059077e-10,1,66.0,136.0,143.0,249.2,0.48,1.498,0.4852941176470588,2.0606060606060606,-70.0,-106.19999999999999,-1.5753119429590017,Team B ganó,Team B ganó,Correcta,0.9999999987074109
PSQ vs 21Solution Esports,21Solution Esports,PSQ,2021,0,0,0.007169880910136631,1,185.0,233.0,180.4,224.0,0.8220000000000001,1.168,0.7939914163090128,1.2594594594594595,-48.0,-43.599999999999994,-0.46546804315044665,Team B ganó,Team B ganó,Correcta,0.9856602381797267
Team T5 vs Incheon On Sla2ers,Incheon On Sla2ers,Team T5,2022,1,1,0.940443597457346,1,205.0,180.0,221.6,193.2,1.154,0.8300000000000001,1.1388888888888888,0.8780487804878049,25.0,28.400000000000006,0.26084010840108396,Team A ganó,Team A ganó,Correcta,0.8808871949146919
GoNGo Prince vs SPEAR GAMING,GoNGo Prince,SPEAR GAMING,2021,1,1,0.9207979101541598,1,190.0,167.0,217.4,195.4,1.0699999999999998,0.9039999999999999,1.1377245508982037,0.8789473684210526,23.0,22.0,0.2587771824771511,Team A ganó,Team A ganó,Correcta,0.8415958203083196
Bonkers vs GSL.,Bonkers,GSL.,2022,1,1,0.8173476964810397,1,178.0,169.0,213.2,208.4,1.062,0.982,1.0532544378698225,0.949438202247191,9.0,4.799999999999983,0.10381623562263154,Team A ganó,Team A ganó,Correcta,0.6346953929620793
KASTIRALIS vs CobraKai,CobraKai,KASTIRALIS,2021,0,0,0.0010751978892427128,1,114.0,155.0,182.2,236.0,0.708,1.226,0.7354838709677419,1.3596491228070176,-41.0,-53.80000000000001,-0.6241652518392756,Team B ganó,Team B ganó,Correcta,0.9978496042215146
0Zero vs Inertia,0Zero,Inertia,2022,0,1,0.70996095556558,0,214.0,201.0,212.6,190.2,1.058,0.97,1.064676616915423,0.9348837209302325,13.0,22.400000000000006,0.1297928959851904,Team B ganó,Team A ganó,Incorrecta,0.41992191113116006
Akrew vs Nation Gaming,Akrew,Nation Gaming,2022,1,0,0.24245671437855026,0,190.0,209.0,188.4,214.0,0.9099999999999999,1.0699999999999998,0.9090909090909091,1.1,-19.0,-25.599999999999994,-0.19090909090909103,Team A ganó,Team B ganó,Incorrecta,0.5150865712428995
Gringo Team vs Galatasaray Esports,Galatasaray Esports,Gringo Team,2022,1,1,0.6541319091897639,1,173.0,173.0,204.4,208.2,1.058,0.97,1.0,1.0,0.0,-3.799999999999983,0.0,Team A ganó,Team A ganó,Correcta,0.3082638183795279
Skyline Rebaixado vs IRLV.GG,IRLV.GG,Skyline Rebaixado,2022,0,0,0.003632075367184774,1,127.0,162.0,177.2,219.2,0.834,1.174,0.7839506172839507,1.2755905511811023,-35.0,-42.0,-0.49163993389715166,Team B ganó,Team B ganó,Correcta,0.9927358492656304
Need Sponsor vs The Infinity Esport,Need Sponsor,The Infinity Esport,2021,1,1,0.9422173120794983,1,163.0,141.0,225.8,200.0,1.096,0.8619999999999999,1.1560283687943262,0.8650306748466258,22.0,25.80000000000001,0.2909976939477005,Team A ganó,Team A ganó,Correcta,0.8844346241589967
forZe vs GMT Esports,GMT Esports,forZe,2021,0,0,0.00023390374294888746,1,213.0,320.0,170.5,235.3,0.788,1.1800000000000002,0.665625,1.5023474178403755,-107.0,-64.80000000000001,-0.8367224178403755,Team B ganó,Team B ganó,Correcta,0.9995321925141022
Looking For Org vs Team Zero,Looking For Org,Team Zero,2021,1,1,0.9205554499578293,1,162.0,143.0,213.0,193.6,1.0699999999999998,0.9099999999999999,1.132867132867133,0.8827160493827161,19.0,19.400000000000006,0.25015108348441684,Team A ganó,Team A ganó,Correcta,0.8411108999156587
Patchwork vs Team Vitality,Patchwork,Team Vitality,2021,0,0,0.05430588813059205,1,200.0,237.0,198.8,227.2,,,0.8438818565400844,1.185,-37.0,-28.399999999999977,-0.34111814345991565,Team B ganó,Team B ganó,Correcta,0.8913882237388159
Titan Esports vs Meant 2 Be,Meant 2 Be,Titan Esports,2021,1,1,0.6966872977887351,1,214.0,227.0,199.0,208.0,0.986,0.966,1.009433962264151,0.978448275862069,-13.0,-9.0,0.030985686402082102,Team A ganó,Team A ganó,Correcta,0.3933745955774701
AKATSUKI vs Trinity Five,AKATSUKI,Trinity Five,2021,0,0,1.8193893056746757e-08,1,73.0,139.0,150.0,243.0,0.5519999999999999,1.4,0.5251798561151079,1.904109589041096,-66.0,-93.0,-1.3789297329259882,Team B ganó,Team B ganó,Correcta,0.9999999636122139
Crazy Raccoon vs HOP gaming,Crazy Raccoon,HOP gaming,2022,1,1,0.9999997865476908,1,137.0,67.0,244.6,129.8,1.432,0.534,2.044776119402985,0.48905109489051096,70.0,114.79999999999998,1.555725024512474,Team A ganó,Team A ganó,Correcta,0.9999995730953817
Rise Gaming vs Gamelanders Blue,Gamelanders Blue,Rise Gaming,2021,1,1,0.9989438612955671,1,156.0,107.0,228.0,180.2,,,1.4579439252336448,0.6858974358974359,49.0,47.80000000000001,0.7720464893362089,Team A ganó,Team A ganó,Correcta,0.9978877225911342
Ax3 vs Dobeg,Ax3,Dobeg,2022,0,0,0.02970614665809603,1,196.0,232.0,187.8,215.0,0.8779999999999999,1.1300000000000001,0.8448275862068966,1.1776649746192893,-36.0,-27.19999999999999,-0.33283738841239274,Team B ganó,Team B ganó,Correcta,0.940587706683808
KRÜ Esports vs XERXIA Esports,KRÜ Esports,XERXIA Esports,2022,1,1,0.9962551370291874,1,210.0,164.0,212.8,176.8,1.2,0.82,1.2804878048780488,0.780952380952381,46.0,36.0,0.49953542392566785,Team A ganó,Team A ganó,Correcta,0.9925102740583749
NRG vs LOUD,LOUD,Mega Minors,2025,0,0,0.00010940828652533764,1,105.0,147.0,156.2,212.0,0.5660000000000001,1.136,0.7142857142857143,1.4,-42.0,-55.80000000000001,-0.6857142857142856,Team B ganó,Team B ganó,Correcta,0.9997811834269493
Acend vs Illuminar Gaming,Acend,Illuminar Gaming,2021,1,1,0.9422630615783218,1,205.0,182.0,213.6,203.0,1.05,0.9120000000000001,1.1263736263736264,0.8878048780487805,23.0,10.599999999999994,0.23856874832484587,Team A ganó,Team A ganó,Correcta,0.8845261231566437
TUBEPLE Gaming vs AUTOCRACY,AUTOCRACY,TUBEPLE Gaming,2021,0,0,0.0013548176054949876,1,115.0,153.0,186.4,232.4,0.784,1.182,0.7516339869281046,1.3304347826086957,-38.0,-46.0,-0.5788007956805912,Team B ganó,Team B ganó,Correcta,0.99729036478901
Optix vs Team Samurai,Optix,Team Samurai,2021,1,1,0.999782037733789,1,166.0,113.0,238.25,172.2,1.28,0.6900000000000001,1.4690265486725664,0.6807228915662651,53.0,66.05000000000001,0.7883036571063013,Team A ganó,Team A ganó,Correcta,0.9995640754675781
Team Sacrafice vs Our Finale Story,Our Finale Story,Team Sacrafice,2021,0,0,0.03167910456371402,1,185.0,214.0,196.8,225.2,0.82,1.1880000000000002,0.8604651162790697,1.1505376344086022,-29.0,-28.399999999999977,-0.2900725181295325,Team B ganó,Team B ganó,Correcta,0.9366417908725719
F4Q vs Vision Strikers,F4Q,Vision Strikers,2021,1,1,0.8311024822286563,1,286.0,262.0,215.4,197.8,1.05,0.9359999999999999,1.0916030534351144,0.916083916083916,24.0,17.599999999999994,0.1755191373511984,Team A ganó,Team A ganó,Correcta,0.6622049644573127
EZ KATKA vs forZe,EZ KATKA,forZe,2021,0,0,0.00013726469273775516,1,109.0,152.0,175.0,223.2,0.75,1.248,0.7171052631578947,1.3944954128440368,-43.0,-48.19999999999999,-0.6773901496861421,Team B ganó,Team B ganó,Correcta,0.9997254706145244
KRÜ Esports vs 2Game Esports,2Game Esports,KRÜ Esports,2025,0,0,1.010059746251197e-05,1,85.0,129.0,167.0,229.4,0.614,1.212,0.6538461538461539,1.5176470588235293,-44.0,-62.400000000000006,-0.8638009049773755,Team B ganó,Team B ganó,Correcta,0.9999797988050749
Madness Esports vs Bad Belugaz,Bad Belugaz,Madness Esports,2022,0,0,2.7451644859437274e-05,1,106.0,159.0,169.6,235.0,0.6900000000000001,1.282,0.6666666666666666,1.5,-53.0,-65.4,-0.8333333333333334,Team B ganó,Team B ganó,Correcta,0.9999450967102811
Team Collusion vs Stuverance Esport,Stuverance Esport,Team Collusion,2021,1,1,0.9690812188863726,1,215.0,185.0,206.8,182.4,1.134,0.8380000000000001,1.162162162162162,0.8604651162790697,30.0,24.400000000000006,0.3016970458830923,Team A ganó,Team A ganó,Correcta,0.9381624377727451
Cosmic Divide vs Sentinels,Cosmic Divide,Sentinels,2022,0,0,0.010828034660696826,1,140.0,168.0,199.8,228.4,0.86,1.1560000000000001,0.8284023668639053,1.2,-28.0,-28.599999999999994,-0.3715976331360946,Team B ganó,Team B ganó,Correcta,0.9783439306786064
Valkyrie vs Crowd Pleasers,Crowd Pleasers,Valkyrie,2021,0,0,0.020355018856985287,1,217.0,260.0,193.8,225.8,0.842,1.106,0.8346153846153846,1.1981566820276497,-43.0,-32.0,-0.36354129741226504,Team B ganó,Team B ganó,Correcta,0.9592899622860295
X10 Esports vs Overtime Esports,Overtime Esports,X10 Esports,2021,0,0,2.237437395350188e-05,1,85.0,138.0,167.4,246.0,,,0.6159420289855072,1.6235294117647059,-53.0,-78.6,-1.0075873827791986,Team B ganó,Team B ganó,Correcta,0.999955251252093
Reformed vs Archons,Archons,Reformed,2021,1,1,0.8313677427892368,1,185.0,167.0,212.4,198.0,,,1.1077844311377245,0.9027027027027027,18.0,14.400000000000006,0.20508172843502182,Team A ganó,Team A ganó,Correcta,0.6627354855784735
Alliance vs Team Heretics,Alliance,Team Heretics,2021,1,1,0.940669712878842,1,236.0,207.0,221.4,198.0,1.08,0.908,1.1400966183574879,0.8771186440677966,29.0,23.400000000000006,0.2629779742896913,Team A ganó,Team A ganó,Correcta,0.8813394257576841
SAW vs TEMPO,SAW,TEMPO,2021,1,1,0.999999661840866,1,153.0,78.0,249.4,138.2,1.432,0.562,1.9615384615384615,0.5098039215686274,75.0,111.20000000000002,1.451734539969834,Team A ganó,Team A ganó,Correcta,0.9999993236817319
Number One Player vs Monarch Effect,Monarch Effect,Number One Player,2023,1,1,0.913917337368808,1,302.0,275.0,217.2,203.2,1.1019999999999999,0.932,1.0981818181818181,0.9105960264900662,27.0,14.0,0.18758579169175194,Team A ganó,Team A ganó,Correcta,0.827834674737616
NRG Esports vs VIRTUOSO,NRG Esports,VIRTUOSO,2021,0,1,0.6125502208187275,0,296.0,269.0,213.9,192.7,0.8560000000000001,1.112,1.100371747211896,0.9087837837837838,27.0,21.200000000000017,0.19158796342811213,Team B ganó,Team A ganó,Incorrecta,0.2251004416374549
Soniqs vs Lenny Time,Lenny Time,Soniqs,2022,0,0,0.18308303929503006,1,223.0,237.0,198.8,211.2,0.9199999999999999,1.0859999999999999,0.9409282700421941,1.062780269058296,-14.0,-12.399999999999977,-0.12185199901610178,Team B ganó,Team B ganó,Correcta,0.6338339214099399
RARE Esports vs Thunderbolts Gaming,RARE Esports,Thunderbolts Gaming,2021,0,0,0.4380803949408166,1,245.0,247.0,209.6,211.4,0.976,0.998,0.9919028340080972,1.0081632653061225,-2.0,-1.8000000000000114,-0.016260431298025346,Team B ganó,Team B ganó,Correcta,0.12383921011836685
GoNGo Prince vs Feel So Good,Feel So Good,GoNGo Prince,2021,0,0,0.005767185048180302,1,130.0,165.0,186.4,230.2,0.8380000000000001,1.1179999999999999,0.7878787878787878,1.2692307692307692,-35.0,-43.79999999999998,-0.4813519813519813,Team B ganó,Team B ganó,Correcta,0.9884656299036394
LOUD vs Paper Rex,LOUD,Paper Rex,2023,0,1,0.9054290518522264,0,245.0,220.0,213.2,185.8,1.1380000000000001,0.8939999999999999,1.1136363636363635,0.8943089430894309,25.0,27.399999999999977,0.21932742054693266,Team B ganó,Team A ganó,Incorrecta,0.8108581037044529
NEBULAA vs The Nyan's,NEBULAA,The Nyan's,2021,1,1,0.9715725079473939,1,155.0,128.0,215.6,184.6,1.1019999999999999,0.884,1.2109375,0.8258064516129032,27.0,31.0,0.3851310483870968,Team A ganó,Team A ganó,Correcta,0.9431450158947878
Natus Vincere vs FunPlus Phoenix,FunPlus Phoenix,Natus Vincere,2022,1,1,0.9321899703427365,1,631.0,558.0,192.6,179.0,1.058,0.9209999999999999,1.1308243727598566,0.884310618066561,73.0,13.599999999999994,0.24651375469329562,Team A ganó,Team A ganó,Correcta,0.8643799406854731
Fancy United Esports vs YAMAGAN,Fancy United Esports,YAMAGAN,2021,0,0,0.4350209347944988,1,479.0,500.0,209.4,217.1,0.97,1.0050000000000001,0.9560878243512974,1.0416666666666667,-21.0,-7.699999999999989,-0.08557884231536939,Team B ganó,Team B ganó,Correcta,0.12995813041100235
F704 vs SHN Esports,F704,SHN Esports,2021,0,0,0.0031201870276637593,1,120.0,160.0,188.8,238.6,,,0.75,1.3333333333333333,-40.0,-49.79999999999998,-0.5833333333333333,Team B ganó,Team B ganó,Correcta,0.9937596259446725
Ethereal vs Team Alay,Ethereal,Team Alay,2022,0,0,0.36795267630425116,1,223.0,231.0,206.6,213.2,0.968,1.0379999999999998,0.9653679653679653,1.0358744394618835,-8.0,-6.599999999999994,-0.07050647409391819,Team B ganó,Team B ganó,Correcta,0.2640946473914977
Thunderflash vs Sector One,Sector One,Thunderflash,2021,1,1,0.9948094053325852,1,213.0,153.0,225.4,165.8,,,1.392156862745098,0.7183098591549296,60.0,59.599999999999994,0.6738470035901684,Team A ganó,Team A ganó,Correcta,0.9896188106651704
Zero MarksMen Black vs Ghost Gaming,Ghost Gaming,Zero MarksMen Black,2022,1,1,0.9318711932201259,1,171.0,151.0,220.4,196.6,1.124,0.9099999999999999,1.125,0.8830409356725146,20.0,23.80000000000001,0.24195906432748537,Team A ganó,Team A ganó,Correcta,0.8637423864402518
E9Sports vs ShockDart,E9Sports,ShockDart,2021,0,0,1.5097770791011951e-05,1,89.0,149.0,160.0,244.0,,,0.5973154362416108,1.6741573033707866,-60.0,-84.0,-1.076841867129176,Team B ganó,Team B ganó,Correcta,0.999969804458418
True Kings vs Team Aurous,Team Aurous,True Kings,2022,0,0,0.015875326202240615,1,175.0,215.0,191.8,234.0,0.8720000000000001,1.1583333333333334,0.813953488372093,1.2285714285714286,-40.0,-42.19999999999999,-0.4146179401993356,Team B ganó,Team B ganó,Correcta,0.9682493475955187
REIGNITE vs Good 8 Squad,Good 8 Squad,REIGNITE,2022,0,0,0.002333115608681234,1,126.0,161.0,182.0,220.4,0.808,1.17,0.782608695652174,1.2777777777777777,-35.0,-38.400000000000006,-0.49516908212560373,Team B ganó,Team B ganó,Correcta,0.9953337687826376
Team 86 vs Mantis,Mantis,Team 86,2022,0,0,0.17939507037047048,1,197.0,208.0,199.8,204.0,0.954,1.0459999999999998,0.9471153846153846,1.0558375634517767,-11.0,-4.199999999999989,-0.10872217883639212,Team B ganó,Team B ganó,Correcta,0.641209859259059
